Line Item Id,Live or Test,Payment Id,Purchases ID,Sales ID,Payment method,Created Date,Payment Status,Failure reason,Sales state,Refund ID,Refund reason,Refund state,Total,Description,Email,First name,Last name,Phone,Item name,Quantity,Special instructions,Tx state reason code,Unit price,Update on next display,Update time,Valid from,Modified by
154,FlurryLive,PAY-XXX,62,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Sam,Rose,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
155,FlurryLive,PAY-XXX,63,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Teresa,Sally,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
156,FlurryLive,PAY-XXX,63,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Victor,Sam,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
157,FlurryLive,PAY-XXX,64,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Wanda,Sara,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
158,FlurryLive,PAY-XXX,64,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Alex,Sean,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
159,FlurryLive,PAY-XXX,65,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Bonnie,Sebastien,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
160,FlurryLive,PAY-XXX,65,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Colin,Shary,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
161,FlurryLive,PAY-XXX,66,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Danielle,Tammy,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
162,FlurryLive,PAY-XXX,66,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Earl,Tanya,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
163,FlurryLive,PAY-XXX,67,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Fiona,Teddy,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
164,FlurryLive,PAY-XXX,67,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Gaston,Teresa,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
165,FlurryLive,PAY-XXX,68,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Hermine,Tobias,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
166,FlurryLive,PAY-XXX,68,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Ian,Tony,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
167,FlurryLive,PAY-XXX,69,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Julia,Valerie,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
168,FlurryLive,PAY-XXX,69,XXX,INSTANT_TRANSFER,11/14/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Karl,Van,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
169,FlurryLive,PAY-XXX,70,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Lisa,Vicky,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",1,,,85,FALSE,,1/16/2018,Query PayPal
170,FlurryLive,PAY-XXX,70,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Martin,Victor,XXXX,DFO Individual Membership Dues,1,,,25,FALSE,,1/16/2018,Query PayPal
171,FlurryLive,PAY-XXX,70,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Nicole,Vince,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
172,FlurryLive,PAY-XXX,71,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Owen,Virginie,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
173,FlurryLive,PAY-XXX,71,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Paula,Walter,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
174,FlurryLive,PAY-XXX,72,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Richard,Wanda,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
175,FlurryLive,PAY-XXX,72,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Shary,Wendy,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
176,FlurryLive,PAY-XXX,73,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Tobias,Whitney,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,1/16/2018,Query PayPal
177,FlurryLive,PAY-XXX,73,XXX,INSTANT_TRANSFER,11/15/2017,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Virginie,Wilfred,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
178,FlurryLive,PAY-XXX,74,XXX,INSTANT_TRANSFER,11/16/2017,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Walter,William,XXXX,"FULL FESTIVAL Senior, Non-refundable",2,,,85,FALSE,,1/16/2018,Query PayPal
179,FlurryLive,PAY-XXX,74,XXX,INSTANT_TRANSFER,11/16/2017,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Arlene,William,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
180,FlurryLive,PAY-XXX,75,XXX,INSTANT_TRANSFER,11/17/2017,approved,,completed,,,,383.75,2018 Flurry Tickets Purchase,XXXX,Bret,Wilfred,XXXX,"FULL FESTIVAL Adult, Non-refundable",4,,,95,FALSE,,1/16/2018,Query PayPal
181,FlurryLive,PAY-XXX,75,XXX,INSTANT_TRANSFER,11/17/2017,approved,,completed,,,,383.75,2018 Flurry Tickets Purchase,XXXX,Cindy,Whitney,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
182,FlurryLive,PAY-XXX,76,XXX,INSTANT_TRANSFER,11/18/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Don,Wendy,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
183,FlurryLive,PAY-XXX,76,XXX,INSTANT_TRANSFER,11/18/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Emily,Wanda,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
184,FlurryLive,PAY-XXX,77,XXX,INSTANT_TRANSFER,11/18/2017,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Franklin,Walter,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,FALSE,,1/16/2018,Query PayPal
185,FlurryLive,PAY-XXX,77,XXX,INSTANT_TRANSFER,11/18/2017,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Gert,Virginie,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
186,FlurryLive,PAY-XXX,78,XXX,INSTANT_TRANSFER,11/19/2017,approved,,completed,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Harvey,Vince,XXXX,"FULL FESTIVAL Teen,&nbsp;Non-refundable",1,XXXX,,50,FALSE,,1/16/2018,Query PayPal
187,FlurryLive,PAY-XXX,78,XXX,INSTANT_TRANSFER,11/19/2017,approved,,completed,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Irma,Victor,XXXX,Service Fee,1,XXXX,,3.75,FALSE,,1/16/2018,Query PayPal
188,FlurryLive,PAY-XXX,79,XXX,INSTANT_TRANSFER,11/19/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Jose,Vicky,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
189,FlurryLive,PAY-XXX,79,XXX,INSTANT_TRANSFER,11/19/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Katia,Van,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
190,FlurryLive,PAY-XXX,80,XXX,INSTANT_TRANSFER,11/21/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Lee,Valerie,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
191,FlurryLive,PAY-XXX,80,XXX,INSTANT_TRANSFER,11/21/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Maria,Tony,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
192,FlurryLive,PAY-XXX,81,XXX,INSTANT_TRANSFER,11/22/2017,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Nate,Tobias,XXXX,"FULL FESTIVAL Senior, Non-refundable",2,,,85,FALSE,,1/16/2018,Query PayPal
193,FlurryLive,PAY-XXX,81,XXX,INSTANT_TRANSFER,11/22/2017,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Ophelia,Teresa,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
194,FlurryLive,PAY-XXX,82,XXX,INSTANT_TRANSFER,11/23/2017,approved,,completed,,,,218.75,2018 Flurry Tickets Purchase,XXXX,Philippe,Teddy,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",2,,,85,FALSE,,1/16/2018,Query PayPal
195,FlurryLive,PAY-XXX,82,XXX,INSTANT_TRANSFER,11/23/2017,approved,,completed,,,,218.75,2018 Flurry Tickets Purchase,XXXX,Rina,Tanya,XXXX,DFO Couple/Family Membership Dues,1,,,45,FALSE,,1/16/2018,Query PayPal
196,FlurryLive,PAY-XXX,82,XXX,INSTANT_TRANSFER,11/23/2017,approved,,completed,,,,218.75,2018 Flurry Tickets Purchase,XXXX,Sean,Tammy,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
197,FlurryLive,PAY-XXX,83,XXX,INSTANT_TRANSFER,11/24/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Tammy,Shary,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
198,FlurryLive,PAY-XXX,83,XXX,INSTANT_TRANSFER,11/24/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Vince,Sebastien,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
199,FlurryLive,PAY-XXX,84,XXX,INSTANT_TRANSFER,11/25/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Whitney,Sean,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
200,FlurryLive,PAY-XXX,84,XXX,INSTANT_TRANSFER,11/25/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Alberto,Sara,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
201,FlurryLive,PAY-XXX,85,XXX,INSTANT_TRANSFER,11/25/2017,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Beryl,Sam,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",2,,,85,FALSE,,1/16/2018,Query PayPal
202,FlurryLive,PAY-XXX,85,XXX,INSTANT_TRANSFER,11/25/2017,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Chris,Sally,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
203,FlurryLive,PAY-XXX,86,XXX,INSTANT_TRANSFER,11/25/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Debby,Rose,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
204,FlurryLive,PAY-XXX,86,XXX,INSTANT_TRANSFER,11/25/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Ernesto,Rina,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
205,FlurryLive,PAY-XXX,87,XXX,INSTANT_TRANSFER,11/26/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Florence,Richard,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
206,FlurryLive,PAY-XXX,87,XXX,INSTANT_TRANSFER,11/26/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Gordon,Rene,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
207,FlurryLive,PAY-XXX,88,XXX,INSTANT_TRANSFER,11/26/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Helene,Rebekah,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
208,FlurryLive,PAY-XXX,88,XXX,INSTANT_TRANSFER,11/26/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Isaac,Rafael,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
209,FlurryLive,PAY-XXX,89,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Joyce,Philippe,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
210,FlurryLive,PAY-XXX,89,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Kirk,Peter,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,FALSE,,1/16/2018,Query PayPal
211,FlurryLive,PAY-XXX,89,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Leslie,Paulette,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
212,FlurryLive,PAY-XXX,90,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Michael,Paula,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
213,FlurryLive,PAY-XXX,90,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Nadine,Patty,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
214,FlurryLive,PAY-XXX,91,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Oscar,Pablo,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
215,FlurryLive,PAY-XXX,91,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Patty,Owen,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,1/16/2018,Query PayPal
216,FlurryLive,PAY-XXX,91,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Rafael,Oscar,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
217,FlurryLive,PAY-XXX,92,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Sara,Ophelia,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
218,FlurryLive,PAY-XXX,92,XXX,INSTANT_TRANSFER,11/27/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Tony,Omar,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
219,FlurryLive,PAY-XXX,93,XXX,INSTANT_TRANSFER,11/28/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Valerie,Olga,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
220,FlurryLive,PAY-XXX,93,XXX,INSTANT_TRANSFER,11/28/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,William,Odette,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
221,FlurryLive,PAY-XXX,94,XXX,INSTANT_TRANSFER,11/30/2017,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Andrea,Nicole,XXXX,"FULL FESTIVAL Student, Non-refundable",1,XXXX,,85,FALSE,,1/24/2018,Query PayPal
222,FlurryLive,PAY-XXX,94,XXX,INSTANT_TRANSFER,11/30/2017,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Barry,Nicholas,XXXX,Service Fee,1,XXXX,,3.75,FALSE,,1/24/2018,Query PayPal
223,FlurryLive,PAY-XXX,95,XXX,INSTANT_TRANSFER,11/30/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Chantal,Nestor,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
224,FlurryLive,PAY-XXX,95,XXX,INSTANT_TRANSFER,11/30/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Dorian,Nate,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
225,FlurryLive,PAY-XXX,96,XXX,INSTANT_TRANSFER,11/30/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Erin,Nana,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
226,FlurryLive,PAY-XXX,96,XXX,INSTANT_TRANSFER,11/30/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Fernand,Nadine,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
227,FlurryLive,PAY-XXX,97,XXX,INSTANT_TRANSFER,11/30/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Gabrielle,Mindy,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
228,FlurryLive,PAY-XXX,97,XXX,INSTANT_TRANSFER,11/30/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Humberto,Michael,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
229,FlurryLive,PAY-XXX,98,XXX,INSTANT_TRANSFER,12/1/2017,approved,,completed,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Imelda,Melissa,XXXX,"ALL SATURDAY Student, Non-refundable",1,,,48,FALSE,,1/16/2018,Query PayPal
230,FlurryLive,PAY-XXX,98,XXX,INSTANT_TRANSFER,12/1/2017,approved,,completed,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Jerry,Martin,XXXX,"ALL SUNDAY Student, Non-refundable",1,,,23,FALSE,,1/16/2018,Query PayPal
231,FlurryLive,PAY-XXX,98,XXX,INSTANT_TRANSFER,12/1/2017,approved,,completed,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Karen,Maria,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
232,FlurryLive,PAY-XXX,99,XXX,INSTANT_TRANSFER,12/1/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Lorenzo,Marco,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
233,FlurryLive,PAY-XXX,99,XXX,INSTANT_TRANSFER,12/1/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Melissa,Lorenzo,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
234,FlurryLive,PAY-XXX,100,XXX,INSTANT_TRANSFER,12/2/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Nestor,Lisa,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
235,FlurryLive,PAY-XXX,100,XXX,INSTANT_TRANSFER,12/2/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Olga,Leslie,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
236,FlurryLive,PAY-XXX,101,XXX,INSTANT_TRANSFER,12/3/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Pablo,Lee,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,XXXX,,95,FALSE,,1/16/2018,Query PayPal
237,FlurryLive,PAY-XXX,101,XXX,INSTANT_TRANSFER,12/3/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Rebekah,Laura,XXXX,Service Fee,1,XXXX,,3.75,FALSE,,1/16/2018,Query PayPal
238,FlurryLive,PAY-XXX,102,XXX,INSTANT_TRANSFER,12/3/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Sebastien,Larry,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
239,FlurryLive,PAY-XXX,102,XXX,INSTANT_TRANSFER,12/3/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Tanya,Kyle,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
240,FlurryLive,PAY-XXX,103,XXX,INSTANT_TRANSFER,12/3/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Van,Kirk,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
241,FlurryLive,PAY-XXX,103,XXX,INSTANT_TRANSFER,12/3/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Wendy,Katia,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
242,FlurryLive,PAY-XXX,104,XXX,INSTANT_TRANSFER,12/4/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Arthur,Kate,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
243,FlurryLive,PAY-XXX,104,XXX,INSTANT_TRANSFER,12/4/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Bertha,Karl,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,FALSE,,1/16/2018,Query PayPal
244,FlurryLive,PAY-XXX,104,XXX,INSTANT_TRANSFER,12/4/2017,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Cristobal,Karen,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
245,FlurryLive,PAY-XXX,105,XXX,INSTANT_TRANSFER,12/5/2017,approved,,completed,,,,99.75,2018 Flurry Tickets Purchase,XXXX,Dolly,Julian,XXXX,"ALL SATURDAY Senior, Non-refundable",2,,,48,FALSE,,1/16/2018,Query PayPal
246,FlurryLive,PAY-XXX,105,XXX,INSTANT_TRANSFER,12/5/2017,approved,,completed,,,,99.75,2018 Flurry Tickets Purchase,XXXX,Edouard,Julia,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
247,FlurryLive,PAY-XXX,106,XXX,INSTANT_TRANSFER,12/6/2017,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Fay,Joyce,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,1/16/2018,Query PayPal
248,FlurryLive,PAY-XXX,106,XXX,INSTANT_TRANSFER,12/6/2017,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Gonzalo,Josephine,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
249,FlurryLive,PAY-XXX,107,XXX,INSTANT_TRANSFER,12/7/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Hanna,Jose,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
250,FlurryLive,PAY-XXX,107,XXX,INSTANT_TRANSFER,12/7/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Isaias,Jerry,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
251,FlurryLive,PAY-XXX,108,XXX,INSTANT_TRANSFER,12/7/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Josephine,Isaias,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
252,FlurryLive,PAY-XXX,108,XXX,INSTANT_TRANSFER,12/7/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Kyle,Isaac,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
253,FlurryLive,PAY-XXX,109,XXX,INSTANT_TRANSFER,12/7/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Laura,Irma,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,1/16/2018,Query PayPal
254,FlurryLive,PAY-XXX,109,XXX,INSTANT_TRANSFER,12/7/2017,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Marco,Imelda,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
255,FlurryLive,PAY-XXX,110,XXX,INSTANT_TRANSFER,12/7/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Nana,Ida,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,1/16/2018,Query PayPal
256,FlurryLive,PAY-XXX,110,XXX,INSTANT_TRANSFER,12/7/2017,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Omar,Ian,XXXX,Service Fee,1,,,3.75,FALSE,,1/16/2018,Query PayPal
