Payment Id,Created Date,Payment Status,Total,Sales state,Details Summary
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,23.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Karl Karen<br/>1 SATURDAY DAY Teen
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Lisa Lorenzo<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Martin Melissa<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nicole Nestor<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Paula Pablo<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,278.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Richard Rebekah<br/>2 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/12/2018,approved,59.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Shary Sebastien<br/>2 SATURDAY DAY Senior
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tobias Tanya<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,218.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Virginie Van<br/>2 FULL FESTIVAL Senior<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Walter Wendy<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Arlene Ana<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bret Bill<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $173.75</strong><br/><br/>2 FULL FESTIVAL Senior
PAY-XXX,1/12/2018,approved,173.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Don Danny<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Student"
PAY-XXX,1/12/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Emily Elsa<br/>1 FULL FESTIVAL Student
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Franklin Fred<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gert Grace<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/12/2018,approved,128.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Harvey Henri<br/>1 FULL FESTIVAL Senior<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/12/2018,approved,218.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Irma Ida<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Jose Julian<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Katia Kate<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Senior
PAY-XXX,1/11/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Maria Mindy<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/11/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nate Nicholas<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/11/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ophelia Odette<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/11/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Student
PAY-XXX,1/11/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rina Rose<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/11/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sean Sam<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/11/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tammy Teresa<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/11/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Vince Victor<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/11/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Whitney Wanda<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Student
PAY-XXX,1/11/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Alberto Alex<br/>1 FULL FESTIVAL Student
PAY-XXX,1/11/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Beryl Bonnie<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/11/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Student
PAY-XXX,1/11/2018,approved,193.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Debby Danielle<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Adult"
PAY-XXX,1/11/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ernesto Earl<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/11/2018,approved,53.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Florence Fiona<br/>1 FULL FESTIVAL Teen
PAY-XXX,1/11/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gordon Gaston<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/11/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Helene Hermine<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/11/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Isaac Ian<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Student
PAY-XXX,1/10/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kirk Karl<br/>1 FULL FESTIVAL Student
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Student
PAY-XXX,1/10/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Michael Martin<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/><br/>2 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/><br/>2 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Patty Paula<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/><br/>2 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/><br/>2 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tony Tobias<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Valerie Virginie<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  William Walter<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Andrea Arlene<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,258.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Barry Bret<br/>3 FULL FESTIVAL Senior
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $258.75</strong><br/><br/>3 FULL FESTIVAL Senior
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $258.75</strong><br/><br/>3 FULL FESTIVAL Senior
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Erin Emily<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,74.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fernand Franklin<br/>1 ALL SATURDAY Senior<br/>1 ALL SUNDAY Senior
PaperTicket,1/10/2018,,95,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gabrielle Gert<br/>1 FULL FESTIVAL Adult
PaperTicket,1/10/2018,,215,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Humberto Harvey<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues
PaperTicket,1/10/2018,,85,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Imelda Irma<br/>1 FULL FESTIVAL Senior
PaperTicket,1/10/2018,,95,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Jerry Jose<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Karen Katia<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Lorenzo Lee<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,103.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Melissa Maria<br/>1 FULL FESTIVAL Senior<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/10/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nestor Nate<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Olga Ophelia<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/10/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Pablo Philippe<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rebekah Rina<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sebastien Sean<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tanya Tammy<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $218.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Van Vince<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $218.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wendy Whitney<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/10/2018,approved,60.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Arthur Alberto<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 ALL SUNDAY Adult<br/>1 ALL SUNDAY Senior"
PAY-XXX,1/10/2018,created,0,,<strong>Incomplete or refunded transaction. $218.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bertha Beryl<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/10/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Cristobal Chris<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/9/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Dolly Debby<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/9/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Edouard Ernesto<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/9/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fay Florence<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/9/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gonzalo Gordon<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/9/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Hanna Helene<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/9/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Isaias Isaac<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/9/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Josephine Joyce<br/>1 FULL FESTIVAL Student
PAY-XXX,1/9/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kyle Kirk<br/>1 FULL FESTIVAL Student
PAY-XXX,1/9/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Laura Leslie<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/9/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Marco Michael<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/9/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nana Nadine<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/9/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Omar Oscar<br/>2 FULL FESTIVAL Student
PAY-XXX,1/9/2018,approved,98.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Paulette Patty<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult"
PAY-XXX,1/9/2018,approved,208.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rene Rafael<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/8/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sally Sara<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/8/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Teddy Tony<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/8/2018,approved,74.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Vicky Valerie<br/>1 ALL SATURDAY Student<br/>1 ALL SUNDAY Student
PAY-XXX,1/8/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wilfred William<br/>1 FULL FESTIVAL Student
PAY-XXX,1/8/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Arlene Andrea<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/8/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bret Barry<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/8/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Cindy Chantal<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/8/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Don Dorian<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/8/2018,approved,0,refunded,<strong>Incomplete or refunded transaction. $98.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Emily Erin<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/8/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Franklin Fernand<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/8/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gert Gabrielle<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/8/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Harvey Humberto<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/8/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Irma Imelda<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/8/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Jose Jerry<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/7/2018,approved,88.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Katia Karen<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL DFO Member"
PAY-XXX,1/7/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Lee Lorenzo<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/7/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Maria Melissa<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/7/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nate Nestor<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/7/2018,approved,183.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ophelia Olga<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Student"
PAY-XXX,1/7/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Philippe Pablo<br/>1 FULL FESTIVAL Student
PaperTicket,1/7/2018,approved,0,refunded,"<strong>Incomplete or refunded transaction. $36.00</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rina Rebekah<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Child <strong>FULL FESTIVAL</strong> Fri/Sat/Sun<br/>1 FRIDAY NIGHT Senior <strong>FRIDAY NIGHT</strong> 7 PM - 1 AM"
PAY-XXX,1/7/2018,approved,74.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sean Sebastien<br/>1 ALL SATURDAY Student<br/>1 ALL SUNDAY Student
PAY-XXX,1/7/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tammy Tanya<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/7/2018,approved,113.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Vince Van<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/7/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Whitney Wendy<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Student
PAY-XXX,1/7/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Alberto Arthur<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/7/2018,approved,53.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Beryl Bertha<br/>1 FULL FESTIVAL Teen
PAY-XXX,1/7/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Chris Cristobal<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/7/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Debby Dolly<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/7/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ernesto Edouard<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/7/2018,approved,53.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Florence Fay<br/>1 FULL FESTIVAL Teen
PAY-XXX,1/6/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gordon Gonzalo<br/>1 FULL FESTIVAL Student
PAY-XXX,1/6/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Helene Hanna<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/6/2018,approved,31.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Isaac Isaias<br/>1 SATURDAY NIGHT DFO Member
PAY-XXX,1/6/2018,approved,246.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Joyce Josephine<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL DFO Member<br/>1 SATURDAY DAY DFO Member<br/>1 DFO Couple/Family Membership Dues"
PAY-XXX,1/6/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kirk Kyle<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/6/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Leslie Laura<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/5/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Michael Marco<br/>1 FULL FESTIVAL Student
PAY-XXX,1/5/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nadine Nana<br/>2 FULL FESTIVAL Student
PAY-XXX,1/5/2018,approved,278.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Oscar Omar<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen<br/>1 FULL FESTIVAL Student<br/>1 DFO Couple/Family Membership Dues"
PAY-XXX,1/5/2018,approved,100,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Patty Paulette<br/>1 FULL FESTIVAL Adult<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/5/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rafael Rene<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/5/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sara Sally<br/>1 FULL FESTIVAL Student
PAY-XXX,1/5/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tony Teddy<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/5/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Valerie Vicky<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/5/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  William Wilfred<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/5/2018,approved,81.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Andrea Alex<br/>2 SATURDAY DAY Adult
PAY-XXX,1/5/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Barry Bonnie<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/5/2018,approved,99.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Chantal Colin<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 ALL SATURDAY Adult<br/>1 ALL SUNDAY Adult"
PAY-XXX,1/4/2018,approved,123.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Dorian Danielle<br/>1 FULL FESTIVAL Adult<br/>1 DFO Individual Membership Dues
PAY-XXX,1/4/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Erin Earl<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/4/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fernand Fiona<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/4/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gabrielle Gaston<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/4/2018,approved,106.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Humberto Hermine<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Child
PAY-XXX,1/4/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Imelda Ian<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/4/2018,approved,70.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Jerry Julia<br/>1 FRIDAY NIGHT Adult<br/>1 SATURDAY DAY Adult
PAY-XXX,1/4/2018,approved,183.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Karen Karl<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior"
PAY-XXX,1/4/2018,approved,0,refunded,"<strong>Incomplete or refunded transaction. $173.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Lorenzo Lisa<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Senior"
PAY-XXX,1/4/2018,approved,33.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Melissa Martin<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FRIDAY NIGHT Teen<br/>1 ALL SUNDAY Teen"
PAY-XXX,1/4/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nestor Nicole<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/4/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Olga Owen<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/4/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Pablo Paula<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/4/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rebekah Richard<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/3/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sebastien Shary<br/>1 FULL FESTIVAL Student
